2,27,0,2.64,-0.01,1.29,1,7,2,3,5.82,5.88,1,0,0,1,0,0,1,-1
2,28,0,-0.7,1.38,0,-1,2,5,2,2.48,2.35,1,1,0,0,0,0,1,0
2,29,0,1.39,-1.77,0,0,8,9,8,4.39,4.33,-1,0,1,0,1,0,0,0
2,30,0,-0.95,-2.32,-1.96,-1,6,6,2,2.82,2.64,0,1,0,0,0,1,0,-1
2,31,0,3,3,2.09,1,5,2,1,6.11,6.17,-1,0,0,1,1,0,0,0
2,32,0,0.69,-1.27,-0.03,0,3,9,3,4.17,4.11,1,0,1,0,0,0,1,0
2,33,0,3,3,-0.03,1,1,1,1,5.91,6.01,0,0,0,1,0,1,0,-1
2,34,0,-1.72,-2.99,-0.03,-1,13,8,1,2.05,1.84,1,1,0,0,0,0,1,-1
2,35,0,1.09,-0.01,1.55,1,6,2,2,6.1,6.17,-1,0,0,1,1,0,0,-1
2,36,0,0.02,-1.34,-1.13,-1,5,6,1,2.52,2.36,1,1,0,0,0,0,1,-1
2,37,0,3,3,0.5,1,2,1,2,5.89,5.98,-1,0,0,1,1,0,0,1
2,38,0,1.03,1.06,0.57,1,14,4,2,6.05,6.16,1,0,0,1,0,0,1,-1
2,39,0,-1.67,-2.59,-1.65,-1,8,6,4,2.67,2.48,1,1,0,0,0,0,1,1
2,40,0,-3,-3,-3,-1,15,8,3,2.49,2.31,-1,1,0,0,1,0,0,1
3,1,0,-2.08,-1.05,1.01,-1,4,5,4,2.4,2.2,.,1,0,0,.,.,.,-1
3,2,0,2.47,3,1.55,1,15,4,3,6.27,6.36,-1,0,0,1,1,0,0,1
3,3,0,2.06,1.05,1.03,1,9,3,1,6.03,6.07,1,0,0,1,0,0,1,-1
3,4,0,-2.99,-2.05,-2.03,-1,14,8,2,2.49,2.28,1,1,0,0,0,0,1,-1
3,5,0,2.03,1.06,-0.04,1,2,1,2,5.89,5.98,-1,0,0,1,1,0,0,0
3,6,0,0.54,-0.55,1.09,0,2,9,2,4.29,4.21,1,0,1,0,0,0,1,0
3,7,0,-0.54,0.01,0.02,-1,7,6,3,2.56,2.38,0,1,0,0,0,1,0,1
3,8,0,-2.02,-1.53,-0.57,-1,6,6,2,2.82,2.64,-1,1,0,0,1,0,0,-1
3,9,0,2.06,1.05,1.03,1,8,2,4,5.89,5.98,-1,0,0,1,1,0,0,-1
3,10,0,-2.99,-2.99,-1.01,-1,13,8,1,2.05,1.84,1,1,0,0,0,0,1,1
3,11,0,-2.09,-2.99,-1.57,-1,9,7,1,2.3,2.11,-1,1,0,0,1,0,0,-1
3,12,0,2.03,2.04,1.01,1,1,1,1,5.91,6.01,-1,0,0,1,1,0,0,-1
3,13,0,-2.05,-0.49,-0.06,-1,1,5,1,1.86,1.63,1,1,0,0,0,0,1,1
3,14,0,-1.01,-0.49,-2.99,-1,12,7,4,2.79,2.62,-1,1,0,0,1,0,0,0
3,15,0,0.55,1.01,1.06,0,4,9,4,4.36,4.36,-1,0,1,0,1,0,0,0
3,16,0,2.54,3,2.07,1,14,4,2,6.05,6.16,0,0,0,1,0,1,0,1
3,17,0,3,3,2.5,1,11,3,3,6.16,6.2,1,0,0,1,0,0,1,-1
3,18,0,-2.99,-2.99,-2.51,-1,11,7,3,1.9,1.68,1,1,0,0,0,0,1,-1
3,19,0,1.47,1.52,1.64,1,7,2,3,5.82,5.88,-1,0,0,1,1,0,0,-1
3,20,0,-2.1,-1.55,-2.99,-1,16,8,4,2.33,2.1,1,1,0,0,0,0,1,0
3,21,0,0.53,0.52,0.52,0,1,9,1,4.34,4.25,-1,0,1,0,1,0,0,0
3,22,0,-2.1,-2.04,-2.99,-1,10,7,2,2.36,2.21,0,1,0,0,0,1,0,0
3,23,0,1.54,0.45,-0.05,0,3,9,3,4.17,4.11,-1,0,1,0,1,0,0,0
3,24,0,-2.05,0.45,-0.05,-1,15,8,3,2.49,2.31,0,1,0,0,0,1,0,1
3,25,0,-2.99,-2.01,-2.99,-1,8,6,4,2.67,2.48,-1,1,0,0,1,0,0,0
3,26,0,0.48,0.56,0.55,0,8,9,8,4.39,4.33,-1,0,1,0,1,0,0,0
3,27,0,3,3,2.05,1,5,2,1,6.11,6.17,0,0,0,1,0,1,0,1
3,28,0,1.01,1.04,0.47,1,3,1,3,5.71,5.83,1,0,0,1,0,0,1,0
3,29,0,1.62,1.58,0.03,0,6,9,6,4.31,4.3,1,0,1,0,0,0,1,0
3,30,0,0.52,0.59,0.03,0,5,9,5,4.3,4.25,0,0,1,0,0,1,0,0
3,31,0,2.54,2.05,1.58,1,16,4,4,5.97,6.07,0,0,0,1,0,1,0,1
3,32,0,1.47,1.49,2.56,1,6,2,2,6.1,6.17,1,0,0,1,0,0,1,1
3,33,0,3,1.49,0.52,1,4,1,4,5.78,5.81,1,0,0,1,0,0,1,-1
3,34,0,0.47,1.02,0.56,-1,5,6,1,2.52,2.36,1,1,0,0,0,0,1,0
3,35,0,0.01,0.03,0,0,7,9,7,4.16,4.12,-1,0,1,0,1,0,0,0
3,36,0,3,3,1.55,1,12,3,4,6.18,6.3,0,0,0,1,0,1,0,-1
3,37,0,-2.01,-2.51,-1,-1,3,5,3,2.12,1.91,1,1,0,0,0,0,1,-1
3,38,0,3,3,2.56,1,13,4,1,5.9,5.94,-1,0,0,1,1,0,0,-1
3,39,0,-1.02,0.5,0,-1,2,5,2,2.48,2.35,1,1,0,0,0,0,1,-1
3,40,0,3,2.05,2.08,1,10,3,2,6.24,6.31,-1,0,0,1,1,0,0,1
4,1,0,1.98,2.1,0.71,1,12,3,4,6.18,6.3,.,0,0,1,.,.,.,1
4,2,0,3,2.32,0.87,1,1,1,1,5.91,6.01,1,0,0,1,0,0,1,-1
4,3,0,1.53,2.1,0.44,-1,3,5,3,2.12,1.91,1,1,0,0,0,0,1,1
4,4,0,1.32,2.1,0.33,-1,2,5,2,2.48,2.35,-1,1,0,0,1,0,0,0
4,5,0,1.32,2.1,0.33,0,6,9,6,4.31,4.3,-1,0,1,0,1,0,0,0
4,6,0,0.7,1.83,0.33,-1,10,7,2,2.36,2.21,0,1,0,0,0,1,0,1
4,7,0,-0.95,1.83,-0.25,-1,7,6,3,2.56,2.38,-1,1,0,0,1,0,0,1
4,8,0,-1.23,1.83,-0.25,-1,9,7,1,2.3,2.11,-1,1,0,0,1,0,0,0
4,9,0,-1.23,1.83,-0.25,0,2,9,2,4.29,4.21,-1,0,1,0,1,0,0,0
4,10,0,2.13,2.09,1.41,1,15,4,3,6.27,6.36,0,0,0,1,0,1,0,-1
4,11,0,1.01,2.43,-0.34,-1,8,6,4,2.67,2.48,1,1,0,0,0,0,1,0
4,12,0,0,0,0,0,5,9,5,4.3,4.25,-1,0,1,0,1,0,0,0
4,13,0,-0.3,0.1,0.5,-1,15,8,3,2.49,2.31,0,1,0,0,0,1,0,-1
4,14,0,3,1.48,0.87,1,13,4,1,5.9,5.94,-1,0,0,1,1,0,0,-1
4,15,0,-1.07,0.59,0.5,-1,13,8,1,2.05,1.84,1,1,0,0,0,0,1,1
4,16,0,-1.07,0.59,0.35,-1,12,7,4,2.79,2.62,-1,1,0,0,1,0,0,-1
4,17,0,2.18,2.43,-0.25,1,16,4,4,5.97,6.07,-1,0,0,1,1,0,0,1
4,18,0,2.4,2.26,1.07,1,11,3,3,6.16,6.2,1,0,0,1,0,0,1,0
4,19,0,1.98,2.1,0.71,0,4,9,4,4.36,4.36,1,0,1,0,0,0,1,0
4,20,0,0.52,0.63,0.71,-1,11,7,3,1.9,1.68,0,1,0,0,0,1,0,0
4,21,0,0.52,0.63,0.71,0,7,9,7,4.16,4.12,-1,0,1,0,1,0,0,0
4,22,0,1.49,2.11,0.83,1,4,1,4,5.78,5.81,0,0,0,1,0,1,0,1
4,23,0,2.01,2.11,0.98,1,8,2,4,5.89,5.98,1,0,0,1,0,0,1,1
4,24,0,2.14,2.11,0.98,1,7,2,3,5.82,5.88,1,0,0,1,0,0,1,0
4,25,0,2.14,2.11,1.38,0,8,9,8,4.39,4.33,1,0,1,0,0,0,1,0
4,26,0,1.01,1.61,-0.32,-1,5,6,1,2.52,2.36,0,1,0,0,0,1,0,-1
4,27,0,1.86,2.26,0.6,1,2,1,2,5.89,5.98,-1,0,0,1,1,0,0,1
4,28,0,1.36,0.72,0.61,1,10,3,2,6.24,6.31,1,0,0,1,0,0,1,-1
4,29,0,1.47,2.26,0.76,-1,6,6,2,2.82,2.64,1,1,0,0,0,0,1,1
4,30,0,0.11,0.04,0.58,-1,4,5,4,2.4,2.2,-1,1,0,0,1,0,0,1
4,31,0,-1.97,-0.96,0.08,-1,1,5,1,1.86,1.63,-1,1,0,0,1,0,0,-1
4,32,0,2.01,2.11,0.98,1,9,3,1,6.03,6.07,-1,0,0,1,1,0,0,1
4,33,0,1.65,0.97,1.03,1,5,2,1,6.11,6.17,1,0,0,1,0,0,1,1
4,34,0,1.65,1.23,0.5,1,14,4,2,6.05,6.16,1,0,0,1,0,0,1,-1
4,35,0,1.12,1.59,0.48,-1,14,8,2,2.49,2.28,1,1,0,0,0,0,1,-1
4,36,0,2.36,1.59,1.74,1,6,2,2,6.1,6.17,-1,0,0,1,1,0,0,0
4,37,0,0.02,0.03,0,0,1,9,1,4.34,4.25,1,0,1,0,0,0,1,0
4,38,0,0.02,0.03,0,0,3,9,3,4.17,4.11,0,0,1,0,0,1,0,0
4,39,0,-1.62,0.39,0.16,-1,16,8,4,2.33,2.1,0,1,0,0,0,1,0,-1
4,40,0,1.06,2.62,0.16,1,3,1,3,5.71,5.83,-1,0,0,1,1,0,0,1
5,1,0,3,3,2.05,1,15,4,3,6.27,6.36,.,0,0,1,.,.,.,-1
5,2,0,-0.52,-0.46,0.06,-1,2,5,2,2.48,2.35,1,1,0,0,0,0,1,-1
5,3,0,2.08,3,1.01,1,14,4,2,6.05,6.16,-1,0,0,1,1,0,0,0
5,4,0,3,3,2.05,0,4,9,4,4.36,4.36,1,0,1,0,0,0,1,0
5,5,0,2.07,1.48,0,1,3,1,3,5.71,5.83,0,0,0,1,0,1,0,1
5,6,0,2.07,3,2.08,1,8,2,4,5.89,5.98,1,0,0,1,0,0,1,1
5,7,0,2.07,3,2.08,1,7,2,3,5.82,5.88,1,0,0,1,0,0,1,0
5,8,0,2.07,3,2.08,0,7,9,7,4.16,4.12,1,0,1,0,0,0,1,0
5,9,0,2.07,3,2.08,1,9,3,1,6.03,6.07,0,0,0,1,0,1,0,0
5,10,0,3,2.46,2.54,0,2,9,2,4.29,4.21,1,0,1,0,0,0,1,0
5,11,0,3,2.46,2.54,0,3,9,3,4.17,4.11,0,0,1,0,0,1,0,0
5,12,0,-1.03,-2.06,-1.02,-1,9,7,1,2.3,2.11,0,1,0,0,0,1,0,0
5,13,0,-1.03,-2.06,-1.02,0,8,9,8,4.39,4.33,-1,0,1,0,1,0,0,0
5,14,0,-1.03,-2.06,-2.54,-1,14,8,2,2.49,2.28,0,1,0,0,0,1,0,1
5,15,0,-1.03,-2.06,-2.54,-1,7,6,3,2.56,2.38,-1,1,0,0,1,0,0,0
5,16,0,-1.03,-2.06,-2.54,0,1,9,1,4.34,4.25,-1,0,1,0,1,0,0,0
5,17,0,-1.03,-1.52,0.03,-1,1,5,1,1.86,1.63,0,1,0,0,0,1,0,1
5,18,0,-2.57,-1.52,-2.99,-1,16,8,4,2.33,2.1,-1,1,0,0,1,0,0,-1
5,19,0,3,3,2.11,1,13,4,1,5.9,5.94,-1,0,0,1,1,0,0,1
5,20,0,3,2.46,2.54,1,10,3,2,6.24,6.31,1,0,0,1,0,0,1,1
5,21,0,3,3,2.06,1,16,4,4,5.97,6.07,1,0,0,1,0,0,1,1
5,22,0,2.08,3,2.06,1,11,3,3,6.16,6.2,1,0,0,1,0,0,1,-1
5,23,0,-2.07,-2.05,-2.55,-1,6,6,2,2.82,2.64,1,1,0,0,0,0,1,1
5,24,0,1.53,-2.05,-2.55,-1,5,6,1,2.52,2.36,-1,1,0,0,1,0,0,-1
5,25,0,3,3,2.06,1,12,3,4,6.18,6.3,-1,0,0,1,1,0,0,-1
5,26,0,-2.99,-2.99,-0.57,-1,13,8,1,2.05,1.84,1,1,0,0,0,0,1,1
5,27,0,-2.99,-2.05,-2.04,-1,4,5,4,2.4,2.2,-1,1,0,0,1,0,0,0
5,28,0,-2.99,-2.05,-2.04,0,6,9,6,4.31,4.3,-1,0,1,0,1,0,0,0
5,29,0,-2.99,-2.99,-2.04,-1,10,7,2,2.36,2.21,0,1,0,0,0,1,0,-1
5,30,0,2.64,2.55,2.59,1,5,2,1,6.11,6.17,-1,0,0,1,1,0,0,-1
5,31,0,-2.07,0,-2.99,-1,8,6,4,2.67,2.48,1,1,0,0,0,0,1,1
5,32,0,-2.99,-2.99,-2.03,-1,11,7,3,1.9,1.68,-1,1,0,0,1,0,0,-1
5,33,0,1.07,1.06,-0.04,1,4,1,4,5.78,5.81,-1,0,0,1,1,0,0,1
5,34,0,2.1,2.12,1.55,1,2,1,2,5.89,5.98,1,0,0,1,0,0,1,0
5,35,0,2.1,2.12,1.55,0,5,9,5,4.3,4.25,1,0,1,0,0,0,1,0
5,36,0,-1.99,-2.04,-2.08,-1,15,8,3,2.49,2.31,0,1,0,0,0,1,0,-1
5,37,0,2.15,2.09,3,1,6,2,2,6.1,6.17,-1,0,0,1,1,0,0,-1
5,38,0,-2.01,-0.97,-0.52,-1,12,7,4,2.79,2.62,1,1,0,0,0,0,1,1
5,39,0,-2.99,-2.99,-2.09,-1,3,5,3,2.12,1.91,-1,1,0,0,1,0,0,-1
5,40,0,2.51,2.56,0.49,1,1,1,1,5.91,6.01,-1,0,0,1,1,0,0,-1
6,1,0,-2.54,-1.61,0,-1,2,5,2,2.48,2.35,.,1,0,0,.,.,.,-1
6,2,0,-1.74,-1.23,0.64,1,5,2,1,6.11,6.17,-1,0,0,1,1,0,0,-1
6,3,0,-2.65,-2.13,-1.06,-1,15,8,3,2.49,2.31,1,1,0,0,0,0,1,-1
6,4,0,-0.07,0.71,1.28,1,15,4,3,6.27,6.36,-1,0,0,1,1,0,0,0
6,5,0,-1.68,0.49,-0.01,0,5,9,5,4.3,4.25,1,0,1,0,0,0,1,0
6,6,0,-2.64,-1.79,-0.96,-1,4,5,4,2.4,2.2,0,1,0,0,0,1,0,1
6,7,0,-2.8,-0.64,-2.2,-1,12,7,4,2.79,2.62,-1,1,0,0,1,0,0,-1
6,8,0,-0.46,-0.64,-1.66,1,2,1,2,5.89,5.98,-1,0,0,1,1,0,0,-1
6,9,0,-1.58,-1.28,-2.43,-1,8,6,4,2.67,2.48,1,1,0,0,0,0,1,0
6,10,0,-1.58,-1.28,-2.43,0,2,9,2,4.29,4.21,-1,0,1,0,1,0,0,0
6,11,0,0.96,0.97,0.42,1,8,2,4,5.89,5.98,0,0,0,1,0,1,0,0
6,12,0,0.85,0.97,0.42,0,6,9,6,4.31,4.3,1,0,1,0,0,0,1,0
6,13,0,0.85,0.97,0.42,0,4,9,4,4.36,4.36,0,0,1,0,0,1,0,0
6,14,0,0.32,1.62,0.9,1,11,3,3,6.16,6.2,0,0,0,1,0,1,0,1
6,15,0,2.27,2.24,1.75,1,7,2,3,5.82,5.88,1,0,0,1,0,0,1,1
6,16,0,2.48,2.49,1.69,1,1,1,1,5.91,6.01,1,0,0,1,0,0,1,1
6,17,0,-0.88,-0.03,-1.56,1,13,4,1,5.9,5.94,1,0,0,1,0,0,1,-1
6,18,0,0.81,-0.33,0.41,-1,3,5,3,2.12,1.91,1,1,0,0,0,0,1,0
6,19,0,0.81,-0.33,0.41,0,1,9,1,4.34,4.25,-1,0,1,0,1,0,0,0
6,20,0,-1.35,-0.98,-1.99,-1,5,6,1,2.52,2.36,0,1,0,0,0,1,0,1
6,21,0,-2.1,-2.45,-2.48,-1,9,7,1,2.3,2.11,-1,1,0,0,1,0,0,1
6,22,0,-3,-2.59,-2.57,-1,13,8,1,2.05,1.84,-1,1,0,0,1,0,0,-1
6,23,0,0.96,0.97,0.42,1,9,3,1,6.03,6.07,-1,0,0,1,1,0,0,-1
6,24,0,-2.26,0.97,0.42,-1,7,6,3,2.56,2.38,1,1,0,0,0,0,1,-1
6,25,0,0.46,0.01,1.16,1,10,3,2,6.24,6.31,-1,0,0,1,1,0,0,1
6,26,0,-2,0.49,-1.06,1,16,4,4,5.97,6.07,1,0,0,1,0,0,1,-1
6,27,0,-1.86,-0.78,1.28,-1,14,8,2,2.49,2.28,1,1,0,0,0,0,1,-1
6,28,0,2.65,2.63,1.69,1,14,4,2,6.05,6.16,-1,0,0,1,1,0,0,-1
6,29,0,-2.31,-2.06,-1.01,-1,10,7,2,2.36,2.21,1,1,0,0,0,0,1,0
6,30,0,-2.31,-2.06,-1.01,0,7,9,7,4.16,4.12,-1,0,1,0,1,0,0,0
6,31,0,-3,-2.21,-1.88,-1,16,8,4,2.33,2.1,0,1,0,0,0,1,0,-1
6,32,0,-2.18,-1.38,-1.83,1,4,1,4,5.78,5.81,-1,0,0,1,1,0,0,0
6,33,0,-2.18,-1.38,-1.83,0,3,9,3,4.17,4.11,1,0,1,0,0,0,1,0
6,34,0,-3,-1.38,-2.51,-1,1,5,1,1.86,1.63,0,1,0,0,0,1,0,-1
6,35,0,-1.17,0.14,-2.14,1,3,1,3,5.71,5.83,-1,0,0,1,1,0,0,-1
6,36,0,-3,-2.22,-2.67,-1,11,7,3,1.9,1.68,1,1,0,0,0,0,1,-1
6,37,0,1.97,2.09,1.51,1,12,3,4,6.18,6.3,-1,0,0,1,1,0,0,1
6,38,0,1.06,-0.03,1.56,1,6,2,2,6.1,6.17,1,0,0,1,0,0,1,-1
6,39,0,-0.52,-0.51,0.98,-1,6,6,2,2.82,2.64,1,1,0,0,0,0,1,0
6,40,0,-0.25,-0.51,0.98,0,8,9,8,4.39,4.33,-1,0,1,0,1,0,0,0
7,1,0,-0.85,-1.04,-1.59,-1,13,8,1,2.05,1.84,.,1,0,0,.,.,.,-1
7,2,0,-0.58,-0.36,-1.29,1,13,4,1,5.9,5.94,-1,0,0,1,1,0,0,-1
7,3,0,-1.6,-1,-2,-1,6,6,2,2.82,2.64,1,1,0,0,0,0,1,-1
7,4,0,-1,0,-1.6,1,8,2,4,5.89,5.98,-1,0,0,1,1,0,0,1
7,5,0,1.56,1.52,1.03,1,15,4,3,6.27,6.36,1,0,0,1,0,0,1,1
7,6,0,0.52,0.84,0,1,2,1,2,5.89,5.98,1,0,0,1,0,0,1,-1
7,7,0,-0.28,0.84,-0.6,-1,15,8,3,2.49,2.31,1,1,0,0,0,0,1,-1
7,8,0,0.66,1.01,0.35,1,7,2,3,5.82,5.88,-1,0,0,1,1,0,0,-1
7,9,0,-1.05,0,-1.5,-1,9,7,1,2.3,2.11,1,1,0,0,0,0,1,-1
7,10,0,-0.79,0.14,-1.5,1,4,1,4,5.78,5.81,-1,0,0,1,1,0,0,-1
7,11,0,-1.25,0.14,-1.99,-1,5,6,1,2.52,2.36,1,1,0,0,0,0,1,1
7,12,0,-1.5,-0.27,-2.16,-1,2,5,2,2.48,2.35,-1,1,0,0,1,0,0,1
7,13,0,-2,-0.27,-2.54,-1,7,6,3,2.56,2.38,-1,1,0,0,1,0,0,1
7,14,0,-2.62,-0.51,-2.78,-1,3,5,3,2.12,1.91,-1,1,0,0,1,0,0,-1
7,15,0,-2.29,-0.51,-2.36,1,6,2,2,6.1,6.17,-1,0,0,1,1,0,0,1
7,16,0,-1,0,-1.6,1,9,3,1,6.03,6.07,1,0,0,1,0,0,1,1
7,17,0,-0.98,1.1,-0.97,1,11,3,3,6.16,6.2,1,0,0,1,0,0,1,-1
7,18,0,-1.35,-0.51,-1.66,-1,12,7,4,2.79,2.62,1,1,0,0,0,0,1,1
7,19,0,-1.63,-0.81,-1.94,-1,4,5,4,2.4,2.2,-1,1,0,0,1,0,0,0
7,20,0,-1.63,-0.81,-1.94,0,5,9,5,4.3,4.25,-1,0,1,0,1,0,0,0
7,21,0,-1.28,-0.58,-1.94,1,3,1,3,5.71,5.83,0,0,0,1,0,1,0,1
7,22,0,-1.09,-0.51,-1.42,1,12,3,4,6.18,6.3,1,0,0,1,0,0,1,-1
7,23,0,-1.56,-0.36,-2.09,-1,8,6,4,2.67,2.48,1,1,0,0,0,0,1,0
7,24,0,-1.56,-0.36,-2.09,0,2,9,2,4.29,4.21,-1,0,1,0,1,0,0,0
7,25,0,0,0.58,-0.85,1,16,4,4,5.97,6.07,0,0,0,1,0,1,0,-1
7,26,0,-1.34,-0.19,-1.69,-1,14,8,2,2.49,2.28,1,1,0,0,0,0,1,1
7,27,0,-2.54,-0.58,-2.46,-1,16,8,4,2.33,2.1,-1,1,0,0,1,0,0,0
7,28,0,-2.54,-0.58,-2.46,0,8,9,8,4.39,4.33,-1,0,1,0,1,0,0,0
7,29,0,-2.86,-0.86,-2.82,-1,1,5,1,1.86,1.63,0,1,0,0,0,1,0,0
