1,26,0,2.17,2.88,2.7,1,12,3,-1,1,-1,0,-1,0,0,0,4,6.18,6.3,14.3993997573853,15.3263998031616
1,27,0,-1.72,-2.33,-1.67,-1,2,5,-1,-1,0,0,0,1,1,0,2,2.48,2.35,15.3263998031616,6.34880018234253
1,28,0,-2.24,-2.33,-2.99,-1,7,6,-1,-1,0,0,0,-1,0,1,3,2.56,2.38,6.34880018234253,15.7695999145508
1,29,0,2.54,2.82,2.9,1,11,3,-1,1,-1,0,-1,0,0,0,3,6.16,6.2,15.7695999145508,26.5496006011963
1,30,0,0,-0.02,0.03,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,26.5496006011963,27.0237007141113
1,31,0,2.77,3,2.48,1,15,4,-1,1,1,-1,0,0,0,0,3,6.27,6.36,27.0237007141113,36.4914016723633
1,32,0,2.68,2.93,2.91,1,7,2,-1,1,-1,0,1,0,0,0,3,5.82,5.88,36.4914016723633,12.338399887085
1,33,0,-2.32,-2.95,-2.95,-1,3,5,-1,-1,0,0,0,1,1,0,3,2.12,1.91,12.338399887085,12.7835998535156
1,34,0,-1.01,-1.99,0,1,9,3,-1,1,-1,0,-1,0,0,0,1,6.03,6.07,12.7835998535156,37.6272010803223
1,35,0,1.47,2.37,2.32,1,10,3,-1,1,-1,0,-1,0,0,0,2,6.24,6.31,37.6272010803223,15.5375995635986
1,36,0,-1.88,-2.43,-1.99,-1,15,8,-1,-1,0,0,0,1,-1,0,3,2.49,2.31,15.5375995635986,14.8653001785278
1,37,0,2.43,2.93,2.91,1,16,4,-1,1,1,-1,0,0,0,0,4,5.97,6.07,14.8653001785278,25.9097995758057
1,38,0,-0.03,0.02,0.01,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,25.9097995758057,8.24600028991699
1,39,0,-2.21,-2.81,-2.91,-1,11,7,-1,-1,0,0,0,-1,0,-1,3,1.9,1.68,8.24600028991699,4.73099994659424
1,40,0,-2.84,-2.99,-3,-1,14,8,-1,-1,0,0,0,1,-1,0,2,2.49,2.28,4.73099994659424,.
2,1,0,2.76,3,2.97,1,13,4,-1,1,1,-1,0,0,0,0,1,5.9,5.94,.,34.7509994506836
2,2,0,2.64,-0.01,1.29,1,8,2,-1,1,-1,0,1,0,0,0,4,5.89,5.98,34.7509994506836,12.4868001937866
2,3,0,-0.72,-2.99,0.4,-1,3,5,-1,-1,0,0,0,1,1,0,3,2.12,1.91,12.4868001937866,8.81919956207275
2,4,0,0,0.02,0.02,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,8.81919956207275,24.8351993560791
2,5,0,2.26,2.43,1.41,1,16,4,-1,1,1,-1,0,0,0,0,4,5.97,6.07,24.8351993560791,14.0892000198364
2,6,0,-0.95,-0.93,-0.98,-1,10,7,-1,-1,0,0,0,-1,0,-1,2,2.36,2.21,14.0892000198364,6.58440017700195
2,7,0,-1.11,0.01,-1.53,-1,12,7,-1,-1,0,0,0,-1,0,-1,4,2.79,2.62,6.58440017700195,6.69600009918213
2,8,0,-1.34,-2.61,-0.64,-1,4,5,-1,-1,0,0,0,1,1,0,4,2.4,2.2,6.69600009918213,14.8319997787476
2,9,0,3,1.76,1.07,1,12,3,-1,1,-1,0,-1,0,0,0,4,6.18,6.3,14.8319997787476,37.2653999328613
2,10,0,2.55,3,2.11,1,9,3,-1,1,-1,0,-1,0,0,0,1,6.03,6.07,37.2653999328613,15.0146999359131
2,11,0,1.66,0.77,1.71,-1,14,8,-1,-1,0,0,0,1,-1,0,2,2.49,2.28,15.0146999359131,15.6122999191284
2,12,0,2.59,3,0.06,1,15,4,-1,1,1,-1,0,0,0,0,3,6.27,6.36,15.6122999191284,27.0237007141113
2,13,0,-0.02,0.02,-0.01,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,27.0237007141113,8.18900012969971
2,14,0,-2.34,-0.66,-2.49,-1,11,7,-1,-1,0,0,0,-1,0,-1,3,1.9,1.68,8.18900012969971,10.9820003509521
2,15,0,1.83,2.99,0.05,1,4,1,-1,1,1,1,0,0,0,0,4,5.78,5.81,10.9820003509521,10.7508001327515
2,16,0,-1.72,-2.99,-1.8,-1,1,5,-1,-1,0,0,0,1,1,0,1,1.86,1.63,10.7508001327515,7.97940015792847
2,17,0,-0.07,0.02,0.01,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,7.97940015792847,18.44700050354
2,18,0,-0.07,0.02,0.01,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,18.44700050354,18.6620006561279
2,19,0,-0.07,0.02,0.01,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,18.6620006561279,10.1121997833252
2,20,0,-2.47,-2.99,-2.33,-1,16,8,-1,-1,0,0,0,1,-1,0,4,2.33,2.1,10.1121997833252,10.1588001251221
2,21,0,-0.01,-0.01,-0.05,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,10.1588001251221,26.8575992584229
2,22,0,3,2.96,2.05,1,11,3,-1,1,-1,0,-1,0,0,0,3,6.16,6.2,26.8575992584229,38.4384002685547
2,23,0,3,3,3,1,10,3,-1,1,-1,0,-1,0,0,0,2,6.24,6.31,38.4384002685547,14.3520002365112
2,24,0,-1.88,3,3,-1,9,7,-1,-1,0,0,0,-1,0,-1,1,2.3,2.11,14.3520002365112,5.88800001144409
2,25,0,-2.99,-0.05,-2.99,-1,7,6,-1,-1,0,0,0,-1,0,1,3,2.56,2.38,5.88800001144409,14.617600440979
2,26,0,1.04,3,-0.03,1,3,1,-1,1,1,1,0,0,0,0,3,5.71,5.83,14.617600440979,33.2322006225586
2,27,0,2.64,-0.01,1.29,1,7,2,-1,1,-1,0,1,0,0,0,3,5.82,5.88,33.2322006225586,14.4336004257202
2,28,0,-0.7,1.38,0,-1,2,5,-1,-1,0,0,0,1,1,0,2,2.48,2.35,14.4336004257202,10.8872003555298
2,29,0,1.39,-1.77,0,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,10.8872003555298,12.3797998428345
2,30,0,-0.95,-2.32,-1.96,-1,6,6,-1,-1,0,0,0,-1,0,1,2,2.82,2.64,12.3797998428345,17.2301998138428
2,31,0,3,3,2.09,1,5,2,-1,1,-1,0,1,0,0,0,1,6.11,6.17,17.2301998138428,25.4787006378174
2,32,0,0.69,-1.27,-0.03,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,25.4787006378174,24.6446990966797
2,33,0,3,3,-0.03,1,1,1,-1,1,1,1,0,0,0,0,1,5.91,6.01,24.6446990966797,12.1155004501343
2,34,0,-1.72,-2.99,-0.03,-1,13,8,-1,-1,0,0,0,1,-1,0,1,2.05,1.84,12.1155004501343,12.5050001144409
2,35,0,1.09,-0.01,1.55,1,6,2,-1,1,-1,0,1,0,0,0,2,6.1,6.17,12.5050001144409,15.3719997406006
2,36,0,0.02,-1.34,-1.13,-1,5,6,-1,-1,0,0,0,-1,0,1,1,2.52,2.36,15.3719997406006,14.8428001403809
2,37,0,3,3,0.5,1,2,1,-1,1,1,1,0,0,0,0,2,5.89,5.98,14.8428001403809,35.6344985961914
2,38,0,1.03,1.06,0.57,1,14,4,-1,1,1,-1,0,0,0,0,2,6.05,6.16,35.6344985961914,16.1534996032715
2,39,0,-1.67,-2.59,-1.65,-1,8,6,-1,-1,0,0,0,-1,0,1,4,2.67,2.48,16.1534996032715,6.64830017089844
2,40,0,-3,-3,-3,-1,15,8,-1,-1,0,0,0,1,-1,0,3,2.49,2.31,6.64830017089844,.
3,1,0,-2.08,-1.05,1.01,-1,4,5,-1,-1,0,0,0,1,1,0,4,2.4,2.2,.,15.0480003356934
3,2,0,2.47,3,1.55,1,15,4,-1,1,1,-1,0,0,0,0,3,6.27,6.36,15.0480003356934,37.8081016540527
3,3,0,2.06,1.05,1.03,1,9,3,-1,1,-1,0,-1,0,0,0,1,6.03,6.07,37.8081016540527,15.0146999359131
3,4,0,-2.99,-2.05,-2.03,-1,14,8,-1,-1,0,0,0,1,-1,0,2,2.49,2.28,15.0146999359131,14.6660995483398
3,5,0,2.03,1.06,-0.04,1,2,1,-1,1,1,1,0,0,0,0,2,5.89,5.98,14.6660995483398,25.2681007385254
3,6,0,0.54,-0.55,1.09,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,25.2681007385254,10.9823999404907
3,7,0,-0.54,0.01,0.02,-1,7,6,-1,-1,0,0,0,-1,0,1,3,2.56,2.38,10.9823999404907,7.21920013427734
3,8,0,-2.02,-1.53,-0.57,-1,6,6,-1,-1,0,0,0,-1,0,1,2,2.82,2.64,7.21920013427734,16.6098003387451
3,9,0,2.06,1.05,1.03,1,8,2,-1,1,-1,0,1,0,0,0,4,5.89,5.98,16.6098003387451,12.0745000839233
3,10,0,-2.99,-2.99,-1.01,-1,13,8,-1,-1,0,0,0,1,-1,0,1,2.05,1.84,12.0745000839233,4.71500015258789
3,11,0,-2.09,-2.99,-1.57,-1,9,7,-1,-1,0,0,0,-1,0,-1,1,2.3,2.11,4.71500015258789,13.5930004119873
3,12,0,2.03,2.04,1.01,1,1,1,-1,1,1,1,0,0,0,0,1,5.91,6.01,13.5930004119873,10.992600440979
3,13,0,-2.05,-0.49,-0.06,-1,1,5,-1,-1,0,0,0,1,1,0,1,1.86,1.63,10.992600440979,5.18940019607544
3,14,0,-1.01,-0.49,-2.99,-1,12,7,-1,-1,0,0,0,-1,0,-1,4,2.79,2.62,5.18940019607544,12.164400100708
3,15,0,0.55,1.01,1.06,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,12.164400100708,26.3780002593994
3,16,0,2.54,3,2.07,1,14,4,-1,1,1,-1,0,0,0,0,2,6.05,6.16,26.3780002593994,37.2680015563965
3,17,0,3,3,2.5,1,11,3,-1,1,-1,0,-1,0,0,0,3,6.16,6.2,37.2680015563965,11.7040004730225
3,18,0,-2.99,-2.99,-2.51,-1,11,7,-1,-1,0,0,0,-1,0,-1,3,1.9,1.68,11.7040004730225,11.0579996109009
3,19,0,1.47,1.52,1.64,1,7,2,-1,1,-1,0,1,0,0,0,3,5.82,5.88,11.0579996109009,13.5606002807617
3,20,0,-2.1,-1.55,-2.99,-1,16,8,-1,-1,0,0,0,1,-1,0,4,2.33,2.1,13.5606002807617,10.1121997833252
3,21,0,0.53,0.52,0.52,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,10.1121997833252,10.2424001693726
3,22,0,-2.1,-2.04,-2.99,-1,10,7,-1,-1,0,0,0,-1,0,-1,2,2.36,2.21,10.2424001693726,9.84119987487793
3,23,0,1.54,0.45,-0.05,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,9.84119987487793,10.3832998275757
3,24,0,-2.05,0.45,-0.05,-1,15,8,-1,-1,0,0,0,1,-1,0,3,2.49,2.31,10.3832998275757,6.64830017089844
3,25,0,-2.99,-2.01,-2.99,-1,8,6,-1,-1,0,0,0,-1,0,1,4,2.67,2.48,6.64830017089844,11.7213001251221
3,26,0,0.48,0.56,0.55,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,11.7213001251221,26.8229007720947
3,27,0,3,3,2.05,1,5,2,-1,1,-1,0,1,0,0,0,1,6.11,6.17,26.8229007720947,34.8880996704102
3,28,0,1.01,1.04,0.47,1,3,1,-1,1,1,1,0,0,0,0,3,5.71,5.83,34.8880996704102,24.6100997924805
3,29,0,1.62,1.58,0.03,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,24.6100997924805,18.5330009460449
3,30,0,0.52,0.59,0.03,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,18.5330009460449,25.6709995269775
3,31,0,2.54,2.05,1.58,1,16,4,-1,1,1,-1,0,0,0,0,4,5.97,6.07,25.6709995269775,36.4169998168945
3,32,0,1.47,1.49,2.56,1,6,2,-1,1,-1,0,1,0,0,0,2,6.1,6.17,36.4169998168945,35.257999420166
3,33,0,3,1.49,0.52,1,4,1,-1,1,1,1,0,0,0,0,4,5.78,5.81,35.257999420166,14.5656003952026
3,34,0,0.47,1.02,0.56,-1,5,6,-1,-1,0,0,0,-1,0,1,1,2.52,2.36,14.5656003952026,10.4832000732422
3,35,0,0.01,0.03,0,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,10.4832000732422,25.7087993621826
3,36,0,3,3,1.55,1,12,3,-1,1,-1,0,-1,0,0,0,4,6.18,6.3,25.7087993621826,13.1015996932983
3,37,0,-2.01,-2.51,-1,-1,3,5,-1,-1,0,0,0,1,1,0,3,2.12,1.91,13.1015996932983,12.5080003738403
3,38,0,3,3,2.56,1,13,4,-1,1,1,-1,0,0,0,0,1,5.9,5.94,12.5080003738403,14.6319999694824
3,39,0,-1.02,0.5,0,-1,2,5,-1,-1,0,0,0,1,1,0,2,2.48,2.35,14.6319999694824,15.4751996994019
3,40,0,3,2.05,2.08,1,10,3,-1,1,-1,0,-1,0,0,0,2,6.24,6.31,15.4751996994019,.
4,1,0,1.98,2.1,0.71,1,12,3,-1,1,-1,0,-1,0,0,0,4,6.18,6.3,.,36.5237998962402
4,2,0,3,2.32,0.87,1,1,1,-1,1,1,1,0,0,0,0,1,5.91,6.01,36.5237998962402,12.5291996002197
4,3,0,1.53,2.1,0.44,-1,3,5,-1,-1,0,0,0,1,1,0,3,2.12,1.91,12.5291996002197,5.25759983062744
4,4,0,1.32,2.1,0.33,-1,2,5,-1,-1,0,0,0,1,1,0,2,2.48,2.35,5.25759983062744,10.6887998580933
4,5,0,1.32,2.1,0.33,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,10.6887998580933,10.1716003417969
4,6,0,0.7,1.83,0.33,-1,10,7,-1,-1,0,0,0,-1,0,-1,2,2.36,2.21,10.1716003417969,6.04160022735596
4,7,0,-0.95,1.83,-0.25,-1,7,6,-1,-1,0,0,0,-1,0,1,3,2.56,2.38,6.04160022735596,5.88800001144409
4,8,0,-1.23,1.83,-0.25,-1,9,7,-1,-1,0,0,0,-1,0,-1,1,2.3,2.11,5.88800001144409,9.86699962615967
4,9,0,-1.23,1.83,-0.25,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,9.86699962615967,26.8983001708984
4,10,0,2.13,2.09,1.41,1,15,4,-1,1,1,-1,0,0,0,0,3,6.27,6.36,26.8983001708984,16.7409000396729
4,11,0,1.01,2.43,-0.34,-1,8,6,-1,-1,0,0,0,-1,0,1,4,2.67,2.48,16.7409000396729,11.4809999465942
4,12,0,0,0,0,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,11.4809999465942,10.7069997787476
4,13,0,-0.3,0.1,0.5,-1,15,8,-1,-1,0,0,0,1,-1,0,3,2.49,2.31,10.7069997787476,14.6909999847412
4,14,0,3,1.48,0.87,1,13,4,-1,1,1,-1,0,0,0,0,1,5.9,5.94,14.6909999847412,12.0950002670288
4,15,0,-1.07,0.59,0.5,-1,13,8,-1,-1,0,0,0,1,-1,0,1,2.05,1.84,12.0950002670288,5.71950006484985
4,16,0,-1.07,0.59,0.35,-1,12,7,-1,-1,0,0,0,-1,0,-1,4,2.79,2.62,5.71950006484985,16.6562995910645
4,17,0,2.18,2.43,-0.25,1,16,4,-1,1,1,-1,0,0,0,0,4,5.97,6.07,16.6562995910645,36.7751998901367
4,18,0,2.4,2.26,1.07,1,11,3,-1,1,-1,0,-1,0,0,0,3,6.16,6.2,36.7751998901367,26.8575992584229
4,19,0,1.98,2.1,0.71,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,26.8575992584229,8.28400039672852
4,20,0,0.52,0.63,0.71,-1,11,7,-1,-1,0,0,0,-1,0,-1,3,1.9,1.68,8.28400039672852,7.90399980545044
4,21,0,0.52,0.63,0.71,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,7.90399980545044,24.0447998046875
4,22,0,1.49,2.11,0.83,1,4,1,-1,1,1,1,0,0,0,0,4,5.78,5.81,24.0447998046875,34.0442008972168
4,23,0,2.01,2.11,0.98,1,8,2,-1,1,-1,0,1,0,0,0,4,5.89,5.98,34.0442008972168,34.2798004150391
4,24,0,2.14,2.11,0.98,1,7,2,-1,1,-1,0,1,0,0,0,3,5.82,5.88,34.2798004150391,25.5498008728027
4,25,0,2.14,2.11,1.38,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,25.5498008728027,11.0628004074097
4,26,0,1.01,1.61,-0.32,-1,5,6,-1,-1,0,0,0,-1,0,1,1,2.52,2.36,11.0628004074097,14.8428001403809
4,27,0,1.86,2.26,0.6,1,2,1,-1,1,1,1,0,0,0,0,2,5.89,5.98,14.8428001403809,36.7536010742188
4,28,0,1.36,0.72,0.61,1,10,3,-1,1,-1,0,-1,0,0,0,2,6.24,6.31,36.7536010742188,17.5967998504639
4,29,0,1.47,2.26,0.76,-1,6,6,-1,-1,0,0,0,-1,0,1,2,2.82,2.64,17.5967998504639,6.76800012588501
4,30,0,0.11,0.04,0.58,-1,4,5,-1,-1,0,0,0,1,1,0,4,2.4,2.2,6.76800012588501,4.46400022506714
4,31,0,-1.97,-0.96,0.08,-1,1,5,-1,-1,0,0,0,1,1,0,1,1.86,1.63,4.46400022506714,11.2158002853394
4,32,0,2.01,2.11,0.98,1,9,3,-1,1,-1,0,-1,0,0,0,1,6.03,6.07,11.2158002853394,36.8432998657227
4,33,0,1.65,0.97,1.03,1,5,2,-1,1,-1,0,1,0,0,0,1,6.11,6.17,36.8432998657227,36.9654998779297
4,34,0,1.65,1.23,0.5,1,14,4,-1,1,1,-1,0,0,0,0,2,6.05,6.16,36.9654998779297,15.0644998550415
4,35,0,1.12,1.59,0.48,-1,14,8,-1,-1,0,0,0,1,-1,0,2,2.49,2.28,15.0644998550415,15.1890001296997
4,36,0,2.36,1.59,1.74,1,6,2,-1,1,-1,0,1,0,0,0,2,6.1,6.17,15.1890001296997,26.4740009307861
4,37,0,0.02,0.03,0,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,26.4740009307861,18.0977993011475
4,38,0,0.02,0.03,0,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,18.0977993011475,9.71609973907471
4,39,0,-1.62,0.39,0.16,-1,16,8,-1,-1,0,0,0,1,-1,0,4,2.33,2.1,9.71609973907471,13.3043003082275
4,40,0,1.06,2.62,0.16,1,3,1,-1,1,1,1,0,0,0,0,3,5.71,5.83,13.3043003082275,.
5,1,0,3,3,2.05,1,15,4,-1,1,1,-1,0,0,0,0,3,6.27,6.36,.,15.549599647522
5,2,0,-0.52,-0.46,0.06,-1,2,5,-1,-1,0,0,0,1,1,0,2,2.48,2.35,15.549599647522,15.003999710083
5,3,0,2.08,3,1.01,1,14,4,-1,1,1,-1,0,0,0,0,2,6.05,6.16,15.003999710083,26.3780002593994
5,4,0,3,3,2.05,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,26.3780002593994,24.8955993652344
5,5,0,2.07,1.48,0,1,3,1,-1,1,1,1,0,0,0,0,3,5.71,5.83,24.8955993652344,33.6319007873535
5,6,0,2.07,3,2.08,1,8,2,-1,1,-1,0,1,0,0,0,4,5.89,5.98,33.6319007873535,34.2798004150391
5,7,0,2.07,3,2.08,1,7,2,-1,1,-1,0,1,0,0,0,3,5.82,5.88,34.2798004150391,24.2112007141113
5,8,0,2.07,3,2.08,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,24.2112007141113,25.0848007202148
5,9,0,2.07,3,2.08,1,9,3,-1,1,-1,0,-1,0,0,0,1,6.03,6.07,25.0848007202148,25.8687000274658
5,10,0,3,2.46,2.54,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,25.8687000274658,17.8892993927002
5,11,0,3,2.46,2.54,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,17.8892993927002,9.59099960327148
5,12,0,-1.03,-2.06,-1.02,-1,9,7,-1,-1,0,0,0,-1,0,-1,1,2.3,2.11,9.59099960327148,10.0970001220703
5,13,0,-1.03,-2.06,-1.02,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,10.0970001220703,10.9310998916626
5,14,0,-1.03,-2.06,-2.54,-1,14,8,-1,-1,0,0,0,1,-1,0,2,2.49,2.28,10.9310998916626,6.37440013885498
5,15,0,-1.03,-2.06,-2.54,-1,7,6,-1,-1,0,0,0,-1,0,1,3,2.56,2.38,6.37440013885498,11.1104001998901
5,16,0,-1.03,-2.06,-2.54,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,11.1104001998901,8.07240009307861
5,17,0,-1.03,-1.52,0.03,-1,1,5,-1,-1,0,0,0,1,1,0,1,1.86,1.63,8.07240009307861,4.33379983901978
5,18,0,-2.57,-1.52,-2.99,-1,16,8,-1,-1,0,0,0,1,-1,0,4,2.33,2.1,4.33379983901978,13.7469997406006
5,19,0,3,3,2.11,1,13,4,-1,1,1,-1,0,0,0,0,1,5.9,5.94,13.7469997406006,36.8160018920898
5,20,0,3,2.46,2.54,1,10,3,-1,1,-1,0,-1,0,0,0,2,6.24,6.31,36.8160018920898,37.252799987793
5,21,0,3,3,2.06,1,16,4,-1,1,1,-1,0,0,0,0,4,5.97,6.07,37.252799987793,36.7751998901367
5,22,0,2.08,3,2.06,1,11,3,-1,1,-1,0,-1,0,0,0,3,6.16,6.2,36.7751998901367,17.3712005615234
5,23,0,-2.07,-2.05,-2.55,-1,6,6,-1,-1,0,0,0,-1,0,1,2,2.82,2.64,17.3712005615234,7.10640001296997
5,24,0,1.53,-2.05,-2.55,-1,5,6,-1,-1,0,0,0,-1,0,1,1,2.52,2.36,7.10640001296997,15.5735998153687
5,25,0,3,3,2.06,1,12,3,-1,1,-1,0,-1,0,0,0,4,6.18,6.3,15.5735998153687,12.668999671936
5,26,0,-2.99,-2.99,-0.57,-1,13,8,-1,-1,0,0,0,1,-1,0,1,2.05,1.84,12.668999671936,4.92000007629395
5,27,0,-2.99,-2.05,-2.04,-1,4,5,-1,-1,0,0,0,1,1,0,4,2.4,2.2,4.92000007629395,10.3439998626709
5,28,0,-2.99,-2.05,-2.04,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,10.3439998626709,10.1716003417969
5,29,0,-2.99,-2.99,-2.04,-1,10,7,-1,-1,0,0,0,-1,0,-1,2,2.36,2.21,10.1716003417969,14.4195995330811
5,30,0,2.64,2.55,2.59,1,5,2,-1,1,-1,0,1,0,0,0,1,6.11,6.17,14.4195995330811,16.31369972229
5,31,0,-2.07,0,-2.99,-1,8,6,-1,-1,0,0,0,-1,0,1,4,2.67,2.48,16.31369972229,5.07299995422363
5,32,0,-2.99,-2.99,-2.03,-1,11,7,-1,-1,0,0,0,-1,0,-1,3,1.9,1.68,5.07299995422363,10.9820003509521
5,33,0,1.07,1.06,-0.04,1,4,1,-1,1,1,1,0,0,0,0,4,5.78,5.81,10.9820003509521,34.0442008972168
5,34,0,2.1,2.12,1.55,1,2,1,-1,1,1,1,0,0,0,0,2,5.89,5.98,34.0442008972168,25.3269996643066
5,35,0,2.1,2.12,1.55,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,25.3269996643066,10.7069997787476
5,36,0,-1.99,-2.04,-2.08,-1,15,8,-1,-1,0,0,0,1,-1,0,3,2.49,2.31,10.7069997787476,15.1890001296997
5,37,0,2.15,2.09,3,1,6,2,-1,1,-1,0,1,0,0,0,2,6.1,6.17,15.1890001296997,17.0189990997314
5,38,0,-2.01,-0.97,-0.52,-1,12,7,-1,-1,0,0,0,-1,0,-1,4,2.79,2.62,17.0189990997314,5.91480016708374
5,39,0,-2.99,-2.99,-2.09,-1,3,5,-1,-1,0,0,0,1,1,0,3,2.12,1.91,5.91480016708374,12.5291996002197
5,40,0,2.51,2.56,0.49,1,1,1,-1,1,1,1,0,0,0,0,1,5.91,6.01,12.5291996002197,.
6,1,0,-2.54,-1.61,0,-1,2,5,-1,-1,0,0,0,1,1,0,2,2.48,2.35,.,15.1527996063232
6,2,0,-1.74,-1.23,0.64,1,5,2,-1,1,-1,0,1,0,0,0,1,6.11,6.17,15.1527996063232,15.2138996124268
6,3,0,-2.65,-2.13,-1.06,-1,15,8,-1,-1,0,0,0,1,-1,0,3,2.49,2.31,15.2138996124268,15.6122999191284
6,4,0,-0.07,0.71,1.28,1,15,4,-1,1,1,-1,0,0,0,0,3,6.27,6.36,15.6122999191284,26.9610004425049
