ID,t,d0_s1,impr,warm,comp,valence,statval,statnum,statchar,itemtype,,x2,x3,x4,x5,x6,x7,x8,itemnum,Meanval1,Meanval2,EB,EF,Age,Gender,HLE,Ethnicity,DO,DEP,LO,EMP_Y,EMP_M,CP_Y,CP_M,HOW,Attention_check_1,Attention_check2
1,1,0,2.1,-1.01,1,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,2,0,-1.01,1.06,1,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,3,0,0.02,1.32,0.61,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,4,0,3,3,3,pos15,1,15,CONS3,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,5,0,3,3,3,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,6,0,-3,-3,-3,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,7,0,-3,-3,-3,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,8,0,2.46,3,1.01,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,9,0,3,3,3,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,10,0,3,3,3,pos6,1,6,COMS2,2,-1,1,1,1,0,0,0,0,2,6.1,6.17,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,11,0,3,3,3,pos2,1,2,KS2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,12,0,0.03,0.02,-0.01,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,13,0,1.5,2.63,0.08,pos3,1,3,KS3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,14,0,-2.47,-3,-0.9,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,15,0,2.05,0.01,1.11,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,16,0,1.06,0.01,1.11,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,17,0,-3,-3,-2.07,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,18,0,-3,-3,-2.45,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,19,0,-3,-3,-3,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,20,0,-2,-2.09,-0.91,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,21,0,-1.45,-3,-1.37,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,22,0,-1.88,-3,-1.98,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,23,0,2.08,2.01,2.12,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,24,0,-2.37,-2.2,-1.45,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,25,0,3,3,2.48,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,26,0,2.26,2.26,1.4,pos13,1,13,CONS1,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,27,0,2.26,2.26,1.4,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,28,0,3,-0.01,2.1,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,29,0,3,1.07,2.1,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,30,0,2.43,3,1.02,pos4,1,4,KS4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,31,0,-3,-3,0,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,32,0,-3,-3,-3,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,33,0,0,0,0,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,34,0,-3,-3,-1.16,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,35,0,3,0.96,3,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,36,0,-0.04,0.01,0.04,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,37,0,-1.99,-1,-2.07,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,38,0,-3,-3,-3,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,39,0,3,3,2.97,pos9,1,9,ITS1,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
1,40,0,-2.1,-1.45,-1.99,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28,2.15,3.53,29,0,4,1,1,3,2,10,2,10,2,40,4,4
2,1,0,1.9,1.09,1.01,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,2,0,2.21,1.39,1.01,pos9,1,9,ITS1,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,3,0,2.21,1.39,1.19,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,4,0,1.76,1.39,1.19,pos6,1,6,COMS2,2,-1,1,1,1,0,0,0,0,2,6.1,6.17,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,5,0,1.76,2.15,1.19,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,6,0,1.2,1.49,1.61,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,7,0,-0.78,-0.59,-1.89,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,8,0,0.49,0.53,-0.55,pos15,1,15,CONS3,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,9,0,-1.32,-1.23,-1.19,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,10,0,0,0.03,0,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,11,0,-0.27,-0.56,-1.42,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,12,0,-2.65,-2.64,-2.67,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,13,0,-2.65,-2.64,-2.67,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,14,0,1.54,1.88,0.63,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,15,0,0.03,0.05,0,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,16,0,-1.6,-2.03,-2.51,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,17,0,1.55,2.02,1.44,pos2,1,2,KS2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,18,0,0.01,0.02,0.03,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,19,0,0.01,0.02,0.03,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,20,0,-1.63,-1.99,-2.51,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,21,0,0.02,0.14,-2.51,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,22,0,-0.79,-0.58,-2.51,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,23,0,-2.15,-2.23,-2.8,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,24,0,-2.15,-2.23,-2.8,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,25,0,-2.15,-2.23,-2.8,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,26,0,-0.03,1.21,-1.39,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,27,0,-1.44,-1.29,-1.39,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,28,0,-1.44,-1.63,-1.39,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,29,0,0.05,0.04,0.01,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,30,0,1.17,1.32,1.35,pos13,1,13,CONS1,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,31,0,-1.88,-2.25,-2.42,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,32,0,1.09,1.36,1.86,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,33,0,1.59,1.58,1.86,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,34,0,1.59,1.58,1.86,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,35,0,1.59,1.58,1.86,pos4,1,4,KS4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,36,0,-1.8,-1.45,-1.66,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,37,0,1.39,1.5,2.08,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,38,0,1.39,1.5,2.08,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,39,0,1.39,1.5,2.08,pos3,1,3,KS3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
2,40,0,0.03,0.06,0.04,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,2.38,4.67,27,0,4,3,2,3,1,0,2,0,2,40,4,4
3,1,0,-0.97,1.09,-1.4,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,2,0,0.52,0.03,0.07,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,3,0,2.08,-1.29,1.99,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,4,0,0.08,1.17,0.39,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,5,0,1.59,-1.75,1.83,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,6,0,1.38,-1.75,1.83,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,7,0,2.43,-1.75,1.14,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,8,0,0.29,-0.52,0.46,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,9,0,2.06,-1.88,1.8,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,10,0,-3,2.72,-2.11,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,11,0,2.52,-2.59,2.75,pos9,1,9,ITS1,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,12,0,-1.36,1.63,-0.41,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,13,0,2.74,-2.14,2.33,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,14,0,2.27,-2.14,1.01,pos3,1,3,KS3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,15,0,0.54,0.44,-0.43,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,16,0,-0.04,-0.01,0.01,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,17,0,1.84,-1.13,0.7,pos2,1,2,KS2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,18,0,0.11,0.1,0.61,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,19,0,-2.84,1.98,-1.96,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,20,0,2.43,-1.82,2.21,pos13,1,13,CONS1,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,21,0,0.16,0.09,0.23,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,22,0,-2.08,2.54,-2.75,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,23,0,0.83,-0.25,0.58,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,24,0,1.83,-2.42,1.89,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,25,0,-2.81,1.68,-1.24,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,26,0,1.4,-0.31,2.52,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,27,0,1.99,-2.55,0.85,pos4,1,4,KS4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,28,0,1.99,-2.55,0.85,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,29,0,-0.08,0.02,0.01,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,30,0,1.17,-0.47,0.57,pos6,1,6,COMS2,2,-1,1,1,1,0,0,0,0,2,6.1,6.17,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,31,0,-2.68,2.62,-2.4,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,32,0,2.37,-2.32,2.15,pos15,1,15,CONS3,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,33,0,3,-2.32,2.68,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,34,0,-2.03,2.6,-2.23,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,35,0,2.32,-2.06,2.44,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,36,0,-0.73,1.21,0.62,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,37,0,2.29,-2.21,2.86,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,38,0,-2.58,2.15,-1.44,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,39,0,1.11,-1,0.03,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
3,40,0,-2.89,2.29,-2.52,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63,1.54,5.33,19,0,1,1,4,3,3,1,3,0,6,30,4,4
4,1,0,1.44,0.59,1.35,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,2,0,2.05,0.97,1.35,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,3,0,-1.27,-1.13,-1.22,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,4,0,-0.03,0.06,0.05,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,5,0,1.14,0.72,1.32,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,6,0,1.67,1.75,1.93,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,7,0,1.01,1.25,1.93,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,8,0,-0.04,-0.03,-0.01,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,9,0,0.57,0.31,-0.01,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,10,0,2.02,2.11,2.1,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,11,0,2.02,2.11,2.1,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,12,0,0.34,0.28,0.22,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,13,0,2.36,2.22,0.22,pos2,1,2,KS2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,14,0,-1.02,-1.25,-0.9,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,15,0,2.57,1.9,1.36,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,16,0,-0.9,-1.26,-0.6,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,17,0,-0.9,-1.26,-0.6,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,18,0,1.22,0.38,-0.6,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,19,0,1.22,2.72,-0.6,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,20,0,1.22,2.72,-0.6,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,21,0,-1.19,-1.17,-0.6,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
4,22,0,0.46,0.84,-0.6,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,2.46,4.40,25,1,6,1,2,2,3,2,24,2,24,40,4,4
